Quý,TÀI SẢN,A- TÀI SẢN NGẮN HẠN,I. Tiền và các khoản tương đương tiền,1. Tiền,2. Các khoản tương đương tiền,II. Các khoản đầu tư tài chính ngắn hạn,1. Chứng khoán kinh doanh,2. Dự phòng giảm giá chứng khoán kinh doanh,3. Đầu tư nắm giữ đến ngày đáo hạn,III. Các khoản phải thu ngắn hạn,1. Phải thu ngắn hạn của khách hàng,2. Trả trước cho người bán ngắn hạn,3. Phải thu nội bộ ngắn hạn,4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,5. Phải thu về cho vay ngắn hạn,6. Phải thu ngắn hạn khác,7. Dự phòng phải thu ngắn hạn khó đòi,8. Tài sản Thiếu chờ xử lý,IV. Hàng tồn kho,1. Hàng tồn kho,2. Dự phòng giảm giá hàng tồn kho,V.Tài sản ngắn hạn khác,1. Chi phí trả trước ngắn hạn,2. Thuế GTGT được khấu trừ,3. Thuế và các khoản khác phải thu Nhà nước,4. Giao dịch mua bán lại trái phiếu Chính phủ,5. Tài sản ngắn hạn khác,B. TÀI SẢN DÀI HẠN,I. Các khoản phải thu dài hạn,1. Phải thu dài hạn của khách hàng,2. Trả trước cho người bán dài hạn,3. Vốn kinh doanh ở đơn vị trực thuộc,4. Phải thu nội bộ dài hạn,5. Phải thu về cho vay dài hạn,6. Phải thu dài hạn khác,7. Dự phòng phải thu dài hạn khó đòi,II.Tài sản cố định,1. Tài sản cố định hữu hình, Nguyên giá, Giá trị hao mòn lũy kế,2. Tài sản cố định thuê tài chính, Nguyên giá.1, Giá trị hao mòn lũy kế.1,3. Tài sản cố định vô hình, Nguyên giá.2, Giá trị hao mòn lũy kế.2,III. Bất động sản đầu tư, Nguyên giá.3, Giá trị hao mòn lũy kế.3,IV. Tài sản dở dang dài hạn,"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",2. Chi phí xây dựng cơ bản dở dang,V. Đầu tư tài chính dài hạn,1. Đầu tư vào công ty con,"2. Đầu tư vào công ty liên kết, liên doanh",3. Đầu tư góp vốn vào đơn vị khác,4. Dự phòng đầu tư tài chính dài hạn,5. Đầu tư nắm giữ đến ngày đáo hạn,VI. Tài sản dài hạn khác,1. Chi phí trả trước dài hạn,2. Tài sản thuế thu nhập hoãn lại,"3. Thiết bị, vật tư, phụ tùng thay thế dài hạn",4. Tài sản dài hạn khác,5. Lợi thế thương mại,TỔNG CỘNG TÀI SẢN,NGUỒN VỐN,C. NỢ PHẢI TRẢ,I. Nợ ngắn hạn,1. Phải trả người bán ngắn hạn,2. Người mua trả tiền trước ngắn hạn,3. Thuế và các khoản phải nộp nhà nước,4. Phải trả người lao động,5. Chi phí phải trả ngắn hạn,6. Phải trả nội bộ ngắn hạn,7. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,8. Doanh thu chưa thực hiện ngắn hạn,9. Phải trả ngắn hạn khác,10. Vay và nợ thuê tài chính ngắn hạn,11. Dự phòng phải trả ngắn hạn,12. Quỹ khen thưởng phúc lợi,13. Quỹ bình ổn giá,14. Giao dịch mua bán lại trái phiếu Chính phủ,II. Nợ dài hạn,1. Phải trả người bán dài hạn,2. Người mua trả tiền trước dài hạn,3. Chi phí phải trả dài hạn,4. Phải trả nội bộ về vốn kinh doanh,5. Phải trả nội bộ dài hạn,6. Doanh thu chưa thực hiện dài hạn,7. Phải trả dài hạn khác,8. Vay và nợ thuê tài chính dài hạn,9. Trái phiếu chuyển đổi,10. Cổ phiếu ưu đãi,11. Thuế thu nhập hoãn lại phải trả,12. Dự phòng phải trả dài hạn,13. Quỹ phát triển khoa học và công nghệ,D.VỐN CHỦ SỞ HỮU,I. Vốn chủ sở hữu,1. Vốn góp của chủ sở hữu, Cổ phiếu phổ thông có quyền biểu quyết, Cổ phiếu ưu đãi,2. Thặng dư vốn cổ phần,3. Quyền chọn chuyển đổi trái phiếu,4. Vốn khác của chủ sở hữu,5. Cổ phiếu quỹ,6. Chênh lệch đánh giá lại tài sản,7. Chênh lệch tỷ giá hối đoái,8. Quỹ đầu tư phát triển,9. Quỹ hỗ trợ sắp xếp doanh nghiệp,10. Quỹ khác thuộc vốn chủ sở hữu,11. Lợi nhuận sau thuế chưa phân phối, LNST chưa phân phối lũy kế đến cuối kỳ trước, LNST chưa phân phối kỳ này,12. Nguồn vốn đầu tư XDCB,13. Lợi ích cổ đông không kiểm soát,II. Nguồn kinh phí và quỹ khác,1. Nguồn kinh phí,2. Nguồn kinh phí đã hình thành TSCĐ,TỔNG CỘNG NGUỒN VỐN
'4/2013,,"987,621,072,712","12,942,080,455","12,442,080,455","500,000,000","349,962,677,900",,,,"513,881,999,512","428,964,496,957","57,537,900,404",,,,"27,525,805,863","-146,203,712",,"92,083,462,034","92,083,462,034",,"18,750,852,811","7,030,439,837","2,368,780,798","1,067,363",,"9,350,564,813","1,113,240,412,920",,,,,,,,,"269,071,863,899","127,455,828,529","142,118,229,222","-14,662,400,693",,,,"91,550,455,390","91,550,455,390",,,,,,,"50,065,579,980","447,554,476,184",,"442,054,476,184","5,500,000,000",,,"18,529,677,965","7,176,787,603","10,944,950,362",,,,"2,100,861,485,632",,"836,581,182,276","709,131,626,536","381,435,356,623","5,727,781,772","80,318,000,885","2,173,325,173","57,312,569,538",,,,,,,,,,"127,449,555,740",,,,,,,"960,000,000","58,319,933,322",,,,,,"1,258,176,265,738","1,258,176,265,738","771,800,000,000",,,"413,961,378,437",,,,,,"6,415,289,973",,"709,106,912","63,779,569,670",,,,,,,,"2,100,861,485,631"
'1/2014,,"3,589,787,525,097","563,859,148,199","286,359,148,199","277,500,000,000","1,745,545,987,900",,,,"1,104,475,344,300","444,823,019,406","634,954,186,866",,,,"25,143,035,102","-444,897,074",,"43,286,057,749","43,286,057,749",,"132,620,986,949","4,543,760,204","23,333,787,879",,,"104,743,438,866","1,813,764,450,284",,,,,,,,,"605,411,176,103","36,117,338,740","49,584,162,574","-13,466,823,835",,,,"103,368,390,933","105,868,390,933","-2,500,000,000",,,,,,"465,925,446,431","611,178,280,296",,"460,192,426,230","150,985,854,066",,,"13,028,940,604","12,468,449,108","137,916,295",,,,"5,403,551,975,381",,"1,487,847,367,158","589,363,577,237","215,249,390,832","585,022,170","138,106,629,670","3,033,949,179","32,834,860,621","15,397,800",,,,,,"548,486,380",,,"898,483,789,921",,,,,,,"2,726,000,000","847,399,100,000",,,,,,"3,914,585,266,018","3,914,585,266,018","3,148,938,820,000",,,"413,711,378,437",,,,,,"6,415,289,973",,"709,106,912","343,299,749,950",,,,,,,,"5,403,551,975,381"
'2/2014,,"3,589,787,525,097","563,859,148,199","286,359,148,199","277,500,000,000","1,745,545,987,900",,,,"1,104,475,344,300","444,823,019,406","634,954,186,866",,,,"25,143,035,102","-444,897,074",,"43,286,057,749","43,286,057,749",,"132,620,986,949","4,543,760,204","23,333,787,879",,,"104,743,438,866","1,813,764,450,284",,,,,,,,,"605,411,176,103","36,117,338,740","49,584,162,574","-13,466,823,835",,,,"103,368,390,933","105,868,390,933","-2,500,000,000",,,,,,"465,925,446,431","611,178,280,296",,"460,192,426,230","150,985,854,066",,,"13,028,940,604","12,468,449,108","137,916,295",,,,"5,403,551,975,381",,"1,487,847,367,158","589,363,577,237","215,249,390,832","585,022,170","138,106,629,670","3,033,949,179","32,834,860,621","15,397,800",,,,,,"548,486,380",,,"898,483,789,921",,,,,,,"2,726,000,000","847,399,100,000",,,,,,"3,914,585,266,018","3,914,585,266,018","3,148,938,820,000",,,"413,711,378,437",,,,,,"6,415,289,973",,"709,106,912","343,299,749,950",,,,,,,,"5,403,551,975,381"
'3/2014,,"3,589,787,525,097","563,859,148,199","286,359,148,199","277,500,000,000","1,745,545,987,900",,,,"1,104,475,344,300","444,823,019,406","634,954,186,866",,,,"25,143,035,102","-444,897,074",,"43,286,057,749","43,286,057,749",,"132,620,986,949","4,543,760,204","23,333,787,879",,,"104,743,438,866","1,813,764,450,284",,,,,,,,,"605,411,176,103","36,117,338,740","49,584,162,574","-13,466,823,835",,,,"103,368,390,933","105,868,390,933","-2,500,000,000",,,,,,"465,925,446,431","611,178,280,296",,"460,192,426,230","150,985,854,066",,,"13,028,940,604","12,468,449,108","137,916,295",,,,"5,403,551,975,381",,"1,487,847,367,158","589,363,577,237","215,249,390,832","585,022,170","138,106,629,670","3,033,949,179","32,834,860,621","15,397,800",,,,,,"548,486,380",,,"898,483,789,921",,,,,,,"2,726,000,000","847,399,100,000",,,,,,"3,914,585,266,018","3,914,585,266,018","3,148,938,820,000",,,"413,711,378,437",,,,,,"6,415,289,973",,"709,106,912","343,299,749,950",,,,,,,,"5,403,551,975,381"
'4/2014,,"3,589,787,525,097","563,859,148,199","286,359,148,199","277,500,000,000","1,745,545,987,900",,,,"1,104,475,344,300","444,823,019,406","634,954,186,866",,,,"25,143,035,102","-444,897,074",,"43,286,057,749","43,286,057,749",,"132,620,986,949","4,543,760,204","23,333,787,879",,,"104,743,438,866","1,813,764,450,284",,,,,,,,,"605,411,176,103","36,117,338,740","49,584,162,574","-13,466,823,835",,,,"103,368,390,933","105,868,390,933","-2,500,000,000",,,,,,"465,925,446,431","611,178,280,296",,"460,192,426,230","150,985,854,066",,,"13,028,940,604","12,468,449,108","137,916,295",,,,"5,403,551,975,381",,"1,487,847,367,158","589,363,577,237","215,249,390,832","585,022,170","138,106,629,670","3,033,949,179","32,834,860,621","15,397,800",,,,,,"548,486,380",,,"898,483,789,921",,,,,,,"2,726,000,000","847,399,100,000",,,,,,"3,914,585,266,018","3,914,585,266,018","3,148,938,820,000",,,"413,711,378,437",,,,,,"6,415,289,973",,"709,106,912","343,299,749,950",,,,,,,,"5,403,551,975,381"
'1/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2/2015,,"3,249,686,328,261","281,031,944,423","122,140,968,769","158,890,975,654",,,,,"2,877,458,194,707","734,432,766,378","894,497,128,672",,,,"1,248,973,196,731","-444,897,074",,"38,942,028,755","38,942,028,755",,"52,254,160,376","15,694,913,213","36,489,027,516","70,219,647",,,"3,878,649,361,145","288,366,742,928",,,,,,"288,366,742,928",,"226,097,975,504","97,232,359,135","118,300,226,161","-21,067,867,026",,,,"128,865,616,369","131,365,616,369","-2,500,000,000","625,750,434,051","628,295,815,797","-2,545,381,746","1,913,939,917,561",,"1,913,939,917,561","615,499,107,571",,"238,799,107,571","376,700,000,000",,,"208,995,183,530","9,242,050,681","25,075,690",,,"199,728,057,159","7,128,335,689,406",,"1,402,649,663,502","813,330,720,980","366,938,038,393","26,514,195,714","207,805,385,302","9,438,831,852","135,209,313,475",,,"4,463,258,065","59,299,061,999","3,408,375,000",,"254,261,180",,,"589,318,942,522",,,,,,"42,466,528,733","2,656,000,000","538,216,773,000",,,"5,979,640,789",,,"5,725,686,025,904","5,725,686,025,904","5,298,715,330,000","5,298,715,330,000",,"23,967,378,437",,,,,,"7,926,210,719",,"396,332,112","393,549,612,646","51,881,575,520","341,668,037,126",,"1,131,161,990",,,,"7,128,335,689,406"
'3/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'4/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2/2016,,"6,161,572,228,659","119,195,544,677","115,536,807,510","3,658,737,167",,,,,"5,557,471,036,180","1,673,823,470,807","1,637,935,610,511",,,,"2,246,807,137,840","-1,105,063,874","9,880,896","349,281,510,622","349,463,420,969","-181,910,347","135,624,137,180","40,762,586,892","87,839,100,551","7,022,449,737",,,"6,520,451,073,843","584,940,000",,,,,,"584,940,000",,"2,259,628,752,535","2,155,388,278,039","2,217,727,070,628","-62,338,792,589",,,,"104,240,474,496","106,874,030,496","-2,633,556,000","972,194,811,027","986,051,851,765","-13,857,040,738","1,985,140,303,184",,"1,985,140,303,184","1,001,433,825,929",,"170,210,825,929","831,223,000,000",,,"301,468,441,168","61,130,649,438","1,306,714,448",,,"239,031,077,282","12,682,023,302,502",,"5,814,861,168,417","3,343,455,632,990","505,868,001,354","744,326,706,125","393,824,404,448","16,998,924,185","133,221,552,528",,,"32,249,423,237","1,045,882,136,023","454,344,851,442",,"16,739,633,648",,,"2,471,405,535,427",,,,,,"12,335,435,454","167,738,160,000","2,283,053,980,805",,,"8,277,959,168",,,"6,867,162,134,085","6,867,162,134,085","5,298,715,330,000","5,298,715,330,000",,"23,967,378,437",,,,,,"97,745,696,272",,"118,623,112","1,369,632,793,625","800,834,409,055","568,798,384,570",,"76,982,312,639",,,,"12,682,023,302,502"
'3/2016,,"9,344,301,992,617","76,413,897,741","73,317,160,574","3,096,737,167",,,,,"8,087,294,233,790","1,618,575,199,477","2,138,930,012,365",,,,"4,330,917,052,654","-1,128,030,706",,"945,326,151,254","945,508,061,601","-181,910,347","235,267,709,832","95,890,529,168","133,159,771,251","3,523,727,806",,"2,693,681,607","7,675,666,893,472","10,987,778,341",,,,,,"10,987,778,341",,"3,952,849,310,258","3,845,181,727,641","3,948,753,433,419","-103,571,705,778",,,,"107,667,582,617","115,339,148,306","-7,671,565,689","967,954,231,270","986,051,851,765","-18,097,620,495","1,490,745,627,173",,"1,490,745,627,173","879,975,749,294",,"45,752,749,294","834,223,000,000",,,"373,154,197,136","136,396,689,916","4,611,061,996",,,"232,146,445,224","17,019,968,886,089",,"8,958,707,008,962","5,471,665,632,453","897,550,503,727","1,315,045,408,301","361,878,326,539","13,435,966,076","727,229,236,578",,,"3,307,762,498","1,560,831,848,762","576,593,346,324",,"15,793,233,648",,,"3,487,041,376,509",,,,,,"38,106,504,912","672,101,071,461","2,768,555,840,968",,,"8,277,959,168",,,"8,061,261,877,127","8,061,261,877,127","6,380,387,370,000","6,380,387,370,000",,"23,967,378,437",,,,,,"97,733,592,419",,"118,623,112","1,469,846,978,836","815,057,652,966","654,789,325,870",,"89,207,934,323",,,,"17,019,968,886,089"
'4/2016,,"9,259,089,778,186","660,801,024,940","502,946,287,773","157,854,737,167",,,,,"7,222,425,180,396","646,951,892,696","1,923,936,197,744",,,,"4,652,835,032,218","-1,297,942,262",,"1,099,243,184,931","1,099,344,680,780","-101,495,849","276,620,387,919","77,889,523,100","197,834,015,089","132,644,223",,"764,205,507","8,531,031,057,389","13,530,288,530",,,,,,"13,530,288,530",,"4,133,434,279,990","4,018,110,039,429","4,131,408,776,357","-113,298,736,928","10,498,232,768","10,498,232,768",,"104,826,007,793","107,527,542,626","-2,701,534,833","1,637,839,850,497","1,661,994,415,016","-24,154,564,519","2,083,638,115,912",,"2,083,638,115,912","761,044,488,906",,"44,921,488,906","716,123,000,000",,,"-98,455,966,446","-325,729,838,954","2,012,059,341",,,"225,261,813,167","17,790,120,835,575",,"9,383,041,060,682","6,625,988,437,875","973,482,657,497","904,099,100,604","302,665,737,152","23,986,335,250","1,361,114,896,307",,,"93,607,245,007","2,102,269,217,674","849,778,791,736",,"14,984,456,648",,,"2,757,052,622,807",,,,,,"39,484,036,072","2,668,151,383","2,712,852,552,441",,,"2,047,882,911",,,"8,407,079,774,893","8,407,079,774,893","6,380,387,370,000","6,380,387,370,000",,"23,967,378,437",,,,,,"97,689,070,673",,"118,623,112","1,794,307,644,099","815,057,652,966","979,249,991,133",,"110,609,688,572",,,,"17,790,120,835,575"
'1/2017,,"9,528,430,231,021","338,590,201,567","219,664,425,913","118,925,775,654","282,200,000,000","282,200,000,000",,,"7,919,835,151,021","820,813,885,660","1,486,954,966,120",,,"5,237,596,791,821","379,297,117,970","-4,874,915,461","47,304,911","625,381,346,955","625,482,842,804","-101,495,849","362,423,531,478","85,662,466,486","276,455,834,162","305,230,830",,,"9,572,461,305,848","905,403,894,844",,,,,"887,883,840,000","17,520,054,844",,"3,937,804,018,571","3,826,731,121,231","3,962,351,038,554","-135,619,917,323","5,736,952,399","5,736,952,399",,"105,335,944,941","108,113,242,626","-2,777,297,685","1,161,172,998,997","1,190,532,119,016","-29,359,120,019","2,717,970,134,065",,"2,717,970,134,065","469,028,484,810",,"44,305,484,810","433,923,000,000","-9,200,000,000",,"381,081,774,561","157,274,781,471","5,429,811,981",,,"218,377,181,109","19,100,891,536,869",,"10,544,698,981,330","7,113,371,956,818","860,795,089,279","1,450,187,043,314","517,152,630,946","11,360,777,921","1,418,623,822,082",,,"24,735,320,294","2,248,852,070,044","566,998,246,290",,"14,666,956,648",,,"3,431,327,024,512",,,,,,"36,236,136,801","30,745,584,785","3,361,621,624,740",,,"2,723,678,186",,,"8,556,192,555,539","8,556,192,555,539","6,380,387,370,000","6,380,387,370,000",,"23,967,378,437",,,,,,"97,733,592,419",,"118,623,112","1,964,706,446,050","150,619,841,915","1,814,086,604,135",,"89,279,145,521",,,,"19,100,891,536,869"
'2/2017,,"11,015,914,615,052","314,155,860,809","232,120,123,642","82,035,737,167","282,200,000,000","282,200,000,000",,,"9,041,744,546,710","1,296,040,536,440","2,017,070,671,411",,,"5,327,552,713,987","400,262,456,805","-4,767,037,073","5,585,205,140","1,092,325,106,882","1,092,426,452,731","-101,345,849","285,489,100,651","48,969,887,588","236,036,603,118","317,259,945",,"165,350,000","9,478,741,260,391","704,860,194,603",,,,,"680,843,840,000","24,016,354,603",,"3,208,557,651,038","3,057,277,740,487","3,783,051,662,691","-725,773,922,204","45,842,531,154","46,851,664,282","-1,009,133,128","105,437,379,397","108,198,861,626","-2,761,482,229","1,155,908,993,792","1,190,532,119,016","-34,623,125,224","3,501,072,570,220",,"3,501,072,570,220","466,866,690,386",,"43,166,690,386","432,900,000,000","-9,200,000,000",,"441,475,160,352","224,552,799,320","5,429,811,981",,,"211,492,549,051","20,494,655,875,443",,"11,973,140,814,793","8,041,718,861,918","1,060,031,746,811","1,150,341,585,887","268,051,527,547","13,664,832,002","1,459,236,951,879",,,"16,122,972,814","3,367,339,041,937","672,170,207,135",,"34,759,995,906",,,"3,931,421,952,875",,,,,,"29,696,969,650","28,975,359,785","3,870,548,787,996",,,"2,200,835,444",,,"8,521,515,060,650","8,521,515,060,650","6,380,387,370,000","6,380,387,370,000",,,,,,,,"250,821,061,449",,"118,623,112","1,799,162,758,468","154,170,913,680","1,644,991,844,788",,"91,025,247,621",,,,"20,494,655,875,443"
'3/2017,,"10,466,276,980,372","272,568,759,543","189,214,022,376","83,354,737,167","282,200,000,000","282,200,000,000",,,"9,282,416,487,217","2,007,718,545,197","1,875,124,095,679",,,"4,916,727,814,921","487,613,068,493","-4,767,037,073",,"345,921,939,978","346,023,285,827","-101,345,849","283,169,793,634","62,372,628,327","220,571,844,278","225,321,029",,,"10,310,021,713,131","847,865,928,885",,,,,"819,140,985,000","28,724,943,885",,"3,045,251,981,669","2,966,325,860,254","3,138,539,611,128","-172,213,750,874","49,332,245,383","69,915,071,395","-20,582,826,012","29,593,876,032","32,486,682,693","-2,892,806,661","824,852,005,667","1,449,690,333,979","-624,838,328,312","4,475,634,648,473",,"4,475,634,648,473","517,149,445,494",,"43,224,058,994","483,125,386,500","-9,200,000,000",,"599,267,702,943","389,165,865,907","5,493,920,042",,,"204,607,916,994","20,776,298,693,503",,"12,217,006,269,512","8,688,735,712,811","1,285,259,939,275","1,610,438,881,579","258,867,460,747","21,049,661,995","1,073,827,151,274",,,"55,404,611,096","3,273,229,695,984","1,077,017,837,155",,"33,640,473,706",,,"3,528,270,556,701",,,,,,"25,151,515,152","85,549,981,405","3,416,302,042,190",,,"1,267,017,954",,,"8,559,292,423,991","8,559,292,423,991","6,380,387,370,000",,,,,,,,,"250,081,906,084",,"118,623,112","1,810,867,670,793","225,305,364,014","1,585,562,306,779",,"117,836,854,002",,,,"20,776,298,693,503"
'4/2017,,"12,700,084,047,482","466,554,775,589","97,293,184,507","369,261,591,082","276,200,000,000","276,200,000,000",,,"10,495,423,194,547","2,696,676,977,281","1,619,713,816,870",,,"5,771,551,739,671","412,593,001,417","-5,112,340,692",,"1,232,178,750,445","1,232,178,750,445",,"229,727,326,901","138,229,324,025","91,444,724,192","53,278,684",,,"9,868,705,342,717","676,036,258,793",,,,,"660,259,840,000","15,776,418,793",,"2,369,191,102,558","2,319,488,568,067","3,044,870,647,555","-725,382,079,488","47,851,477,587","69,915,071,395","-22,063,593,808","1,851,056,904","4,689,099,130","-2,838,042,226","1,188,626,641,379","3,168,989,658,229","-1,980,363,016,850","3,617,601,755,340",,"3,617,601,755,340","1,391,044,246,448",,"893,934,381,769","506,309,864,679","-9,200,000,000",,"626,205,338,199","470,590,309,920","9,188,745,565",,,"146,426,282,714","22,568,789,390,199",,"13,972,990,050,603","10,955,693,962,268","1,566,058,179,098","1,999,088,504,031","286,171,786,401","18,496,059,908","955,229,562,176",,,"37,775,502,051","4,714,049,358,809","1,346,515,096,204",,"32,309,913,590",,,"3,017,296,088,335",,,,,,"21,882,787,926","8,753,493,405","2,985,896,262,552",,,"763,544,452",,,"8,595,799,339,596","8,595,799,339,596","6,380,387,370,000","6,380,387,370,000",,,,,,,,"250,512,886,410",,"118,623,112","1,846,996,812,915","381,883,315,377","1,465,113,497,538",,"117,783,647,159",,,,"22,568,789,390,199"
'1/2018,,"13,026,642,781,222","226,587,206,838","70,107,419,729","156,479,787,109","276,200,000,000","276,200,000,000",,,"11,095,845,722,918","3,262,177,658,631","1,508,486,830,099",,,"5,769,854,670,576","560,438,904,304","-5,112,340,692",,"1,046,477,856,484","1,046,477,856,484",,"381,531,994,982","273,797,004,457","107,659,899,707","75,090,818",,,"10,541,658,505,046","637,289,743,781",,,,,"622,009,840,000","15,279,903,781",,"3,202,863,122,004","3,155,178,362,532","3,349,783,206,403","-194,604,843,871","45,939,537,417","69,915,071,395","-23,975,533,978","1,745,222,055","4,689,099,130","-2,943,877,075","1,264,892,267,234","3,533,790,995,114","-2,268,898,727,880","3,327,561,254,883",,"3,327,561,254,883","1,302,682,726,280",,"896,356,326,280","506,309,864,679","-99,983,464,679",,"806,369,390,864","422,750,114,725","60,622,712,436",,,"322,996,563,703","23,568,301,286,268",,"14,947,519,783,743","12,038,319,633,331","1,124,638,693,140","2,076,752,326,812","272,212,474,080","21,514,051,376","1,781,630,720,195",,,"39,960,780,331","5,430,673,136,879","1,259,333,136,928",,"31,604,313,590",,,"2,909,200,150,412",,,,,,"4,751,818,182","8,954,300,556","2,894,755,722,238",,,"738,309,436",,,"8,620,781,502,525","8,620,781,502,525","6,826,973,610,000","6,826,973,610,000",,,,,,,,"250,512,886,410",,"118,623,112","1,444,375,919,311","94,100,690,595","1,350,275,228,716",,"98,800,463,692",,,,"23,568,301,286,268"
'2/2018,,"15,109,206,567,209","836,364,297,866","123,184,510,757","713,179,787,109","276,200,000,000","276,200,000,000",,,"12,413,067,654,792","4,040,390,579,613","1,473,425,465,028",,,"5,400,727,161,450","1,503,526,575,699","-5,012,130,692","10,003,694","1,229,538,557,031","1,229,538,557,031",,"354,036,057,520","305,411,177,204","44,699,440,888","3,925,439,428",,,"11,143,601,675,536","619,297,590,489",,,,,"594,559,840,000","24,737,750,489",,"2,910,038,435,444","2,864,371,680,829","3,124,986,660,567","-260,614,979,738","44,027,597,247","69,915,071,395","-25,887,474,148","1,639,157,368","4,689,099,130","-3,049,941,762","624,010,673,865","3,418,710,209,891","-2,794,699,536,026","4,121,450,068,421",,"4,121,450,068,421","2,014,090,612,765",,"1,194,209,362,765","1,006,309,864,679","-186,428,614,679",,"854,714,294,552","532,034,710,533","11,666,088,522",,,"311,013,495,497","26,252,808,242,745",,"17,601,789,275,993","14,364,556,448,177","1,479,376,065,252","3,290,022,660,250","208,462,194,225","26,190,577,916","1,428,507,967,321",,,"75,039,522,326","6,761,030,089,474","1,065,310,557,823",,"30,616,813,590",,,"3,237,232,827,816",,"137,057,300","126,367,101,940",,,"87,613,621,701","8,656,516,292","3,013,694,986,131",,,"763,544,452",,,"8,651,018,966,752","8,651,018,966,752","6,826,973,610,000","6,826,973,610,000",,,,,,,,"250,512,886,410",,"118,623,112","1,471,234,503,182","120,669,483,845","1,350,565,019,337",,"102,179,344,048",,,,"26,252,808,242,745"
'3/2018,,"15,153,166,887,742","998,160,424,009","144,332,801,983","853,827,622,026","325,687,177,679","325,762,177,679","-75,000,000",,"12,140,056,647,626","4,119,196,102,048","2,234,707,852,098",,,"4,988,078,711,450","803,086,112,722","-5,012,130,692",,"1,198,350,054,579","1,198,723,725,636","-373,671,057","490,912,583,849","436,910,229,667","49,798,051,237","4,204,302,945",,,"11,118,143,396,083","1,231,847,220,519",,,,,"681,899,840,000","549,947,380,519",,"2,892,863,467,649","2,849,208,696,393","3,560,013,753,645","-710,805,057,252","42,115,657,077","69,915,071,395","-27,799,414,318","1,539,114,179","4,689,099,130","-3,149,984,951","618,467,488,208","3,418,710,209,891","-2,800,242,721,683","4,187,883,783,698",,"4,187,883,783,698","1,397,615,924,024",,"338,884,216,905","1,199,737,921,798","-141,006,214,679",,"789,465,511,985","478,565,802,167","9,818,824,618",,,"301,080,885,200","26,271,310,283,825",,"17,533,351,334,564","13,258,427,396,750","1,586,767,856,597","1,901,618,229,335","179,312,050,176","23,815,727,235","1,441,222,664,182",,,"53,799,264,917","7,150,151,429,445","883,738,481,901",,"38,001,692,962",,,"4,274,923,937,814",,"112,417,748,908","118,206,589,293",,,"2,113,621,701","8,804,161,726","4,032,676,229,858",,,"705,586,328",,,"8,737,958,949,261","8,737,958,949,261","7,099,978,070,000","7,099,978,070,000",,,,,,,,"288,244,783,273",,"118,623,112","1,254,568,764,508","183,026,654,532","1,071,542,109,976",,"95,048,708,368",,,,"26,271,310,283,825"
'4/2018,,"15,638,406,556,358","334,643,481,770","233,363,706,867","101,279,774,903","278,850,000,000","279,954,649,646","-1,104,649,646",,"12,725,537,885,969","4,177,537,488,781","1,505,321,516,825",,,"4,748,266,625,662","2,299,424,385,393","-5,012,130,692",,"1,780,710,609,091","1,781,063,092,594","-352,483,503","518,664,579,528","461,612,905,955","46,200,630,089","10,851,043,484",,,"10,226,173,319,328","858,485,352,159","102,805,000",,,,"199,370,000,000","659,012,547,159",,"3,042,754,689,920","2,982,526,880,542","3,718,790,423,982","-736,263,543,440","57,873,012,583","87,649,186,019","-29,776,173,436","2,354,796,795","5,986,049,130","-3,631,252,335","911,152,128,076","3,711,450,113,743","-2,800,297,985,667","3,707,535,339,803",,"3,707,535,339,803","1,031,525,996,638",,"340,388,839,519","833,257,921,798","-142,120,764,679",,"674,719,812,732","541,063,340,179","8,550,899,617",,,"125,105,572,936","25,864,579,875,686",,"16,909,905,324,956","13,456,940,236,593","1,939,748,913,312","3,442,074,045,802","321,434,273,414","59,812,780,701","1,869,220,508,905",,,"165,938,546,295","3,948,108,213,436","1,674,544,681,766",,"36,058,272,962",,,"3,452,965,088,363",,,,,,"909,090,908","9,122,601,744","3,438,790,836,112",,,"4,142,559,599",,,"8,954,674,550,730","8,954,674,550,730","7,099,978,070,000","7,099,978,070,000",,,,,,,,"288,244,783,273",,"118,623,112","1,473,883,397,140","401,804,494,039","1,072,078,903,101",,"92,449,677,205",,,,"25,864,579,875,686"
