Quý,TÀI SẢN,A- TÀI SẢN NGẮN HẠN,I. Tiền và các khoản tương đương tiền,1. Tiền,2. Các khoản tương đương tiền,II. Các khoản đầu tư tài chính ngắn hạn,1. Chứng khoán kinh doanh,2. Dự phòng giảm giá chứng khoán kinh doanh,3. Đầu tư nắm giữ đến ngày đáo hạn,III. Các khoản phải thu ngắn hạn,1. Phải thu ngắn hạn của khách hàng,2. Trả trước cho người bán ngắn hạn,3. Phải thu nội bộ ngắn hạn,4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,5. Phải thu về cho vay ngắn hạn,6. Phải thu ngắn hạn khác,7. Dự phòng phải thu ngắn hạn khó đòi,8. Tài sản Thiếu chờ xử lý,IV. Hàng tồn kho,1. Hàng tồn kho,2. Dự phòng giảm giá hàng tồn kho,V.Tài sản ngắn hạn khác,1. Chi phí trả trước ngắn hạn,2. Thuế GTGT được khấu trừ,3. Thuế và các khoản khác phải thu Nhà nước,4. Giao dịch mua bán lại trái phiếu Chính phủ,5. Tài sản ngắn hạn khác,B. TÀI SẢN DÀI HẠN,I. Các khoản phải thu dài hạn,1. Phải thu dài hạn của khách hàng,2. Trả trước cho người bán dài hạn,3. Vốn kinh doanh ở đơn vị trực thuộc,4. Phải thu nội bộ dài hạn,5. Phải thu về cho vay dài hạn,6. Phải thu dài hạn khác,7. Dự phòng phải thu dài hạn khó đòi,II.Tài sản cố định,1. Tài sản cố định hữu hình, Nguyên giá, Giá trị hao mòn lũy kế,2. Tài sản cố định thuê tài chính, Nguyên giá.1, Giá trị hao mòn lũy kế.1,3. Tài sản cố định vô hình, Nguyên giá.2, Giá trị hao mòn lũy kế.2,III. Bất động sản đầu tư, Nguyên giá.3, Giá trị hao mòn lũy kế.3,IV. Tài sản dở dang dài hạn,"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",2. Chi phí xây dựng cơ bản dở dang,V. Đầu tư tài chính dài hạn,1. Đầu tư vào công ty con,"2. Đầu tư vào công ty liên kết, liên doanh",3. Đầu tư góp vốn vào đơn vị khác,4. Dự phòng đầu tư tài chính dài hạn,5. Đầu tư nắm giữ đến ngày đáo hạn,VI. Tài sản dài hạn khác,1. Chi phí trả trước dài hạn,2. Tài sản thuế thu nhập hoãn lại,"3. Thiết bị, vật tư, phụ tùng thay thế dài hạn",4. Tài sản dài hạn khác,5. Lợi thế thương mại,TỔNG CỘNG TÀI SẢN,NGUỒN VỐN,C. NỢ PHẢI TRẢ,I. Nợ ngắn hạn,1. Phải trả người bán ngắn hạn,2. Người mua trả tiền trước ngắn hạn,3. Thuế và các khoản phải nộp nhà nước,4. Phải trả người lao động,5. Chi phí phải trả ngắn hạn,6. Phải trả nội bộ ngắn hạn,7. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,8. Doanh thu chưa thực hiện ngắn hạn,9. Phải trả ngắn hạn khác,10. Vay và nợ thuê tài chính ngắn hạn,11. Dự phòng phải trả ngắn hạn,12. Quỹ khen thưởng phúc lợi,13. Quỹ bình ổn giá,14. Giao dịch mua bán lại trái phiếu Chính phủ,II. Nợ dài hạn,1. Phải trả người bán dài hạn,2. Người mua trả tiền trước dài hạn,3. Chi phí phải trả dài hạn,4. Phải trả nội bộ về vốn kinh doanh,5. Phải trả nội bộ dài hạn,6. Doanh thu chưa thực hiện dài hạn,7. Phải trả dài hạn khác,8. Vay và nợ thuê tài chính dài hạn,9. Trái phiếu chuyển đổi,10. Cổ phiếu ưu đãi,11. Thuế thu nhập hoãn lại phải trả,12. Dự phòng phải trả dài hạn,13. Quỹ phát triển khoa học và công nghệ,D.VỐN CHỦ SỞ HỮU,I. Vốn chủ sở hữu,1. Vốn góp của chủ sở hữu, Cổ phiếu phổ thông có quyền biểu quyết, Cổ phiếu ưu đãi,2. Thặng dư vốn cổ phần,3. Quyền chọn chuyển đổi trái phiếu,4. Vốn khác của chủ sở hữu,5. Cổ phiếu quỹ,6. Chênh lệch đánh giá lại tài sản,7. Chênh lệch tỷ giá hối đoái,8. Quỹ đầu tư phát triển,9. Quỹ hỗ trợ sắp xếp doanh nghiệp,10. Quỹ khác thuộc vốn chủ sở hữu,11. Lợi nhuận sau thuế chưa phân phối, LNST chưa phân phối lũy kế đến cuối kỳ trước, LNST chưa phân phối kỳ này,12. Nguồn vốn đầu tư XDCB,13. Lợi ích cổ đông không kiểm soát,II. Nguồn kinh phí và quỹ khác,1. Nguồn kinh phí,2. Nguồn kinh phí đã hình thành TSCĐ,TỔNG CỘNG NGUỒN VỐN
'3/2010,,"13,326,421,549,479","1,515,008,976,492","821,683,976,492","693,325,000,000","3,818,932,304,721",,,"-10,242,485,500","5,663,564,994,753","2,605,627,558,066","1,638,208,034,996","1,057,520,388,255",,,"375,163,105,605","-12,954,092,169",,"2,264,169,759,164","2,264,169,759,164",,"64,745,514,349","19,623,595,664","42,648,048,678",,,"2,473,870,007","12,820,427,697,940",,,,,,,,,"4,714,385,852,467","163,686,218,038","192,230,352,378","-28,544,134,340",,,,"179,542,613,642","196,744,083,572","-17,201,469,930",,,,,,"4,371,157,020,787","3,855,099,377,861",,"3,295,920,940,246","560,540,964,826","-1,362,527,211",,"361,322,428,998","345,089,220,601","14,586,915,040",,,,"26,146,849,247,419",,"16,593,209,101,228","5,250,152,133,873","112,761,461,723","928,881,875,811","1,006,650,631,435","12,547,094,121","534,532,161,924","13,036,801,679",,,,,,,,,"11,343,056,967,355",,,,,,,"132,880,063,891","11,190,346,230,241",,,"17,618,148,945",,,"6,842,651,283,995","6,842,651,283,995","3,726,252,370,000",,,"1,522,259,442,223",,,"-720,199,415,988",,,"1,762,837,618",,,"2,309,813,212,524",,,,,,,,"26,146,849,247,419"
'4/2010,,"13,326,421,549,479","1,515,008,976,492","821,683,976,492","693,325,000,000","3,818,932,304,721",,,"-10,242,485,500","5,663,564,994,753","2,605,627,558,066","1,638,208,034,996","1,057,520,388,255",,,"375,163,105,605","-12,954,092,169",,"2,264,169,759,164","2,264,169,759,164",,"64,745,514,349","19,623,595,664","42,648,048,678",,,"2,473,870,007","12,820,427,697,940",,,,,,,,,"4,714,385,852,467","163,686,218,038","192,230,352,378","-28,544,134,340",,,,"179,542,613,642","196,744,083,572","-17,201,469,930",,,,,,"4,371,157,020,787","3,855,099,377,861",,"3,295,920,940,246","560,540,964,826","-1,362,527,211",,"361,322,428,998","345,089,220,601","14,586,915,040",,,,"26,146,849,247,419",,"16,593,209,101,228","5,250,152,133,873","112,761,461,723","928,881,875,811","1,006,650,631,435","12,547,094,121","534,532,161,924","13,036,801,679",,,,,,,,,"11,343,056,967,355",,,,,,,"132,880,063,891","11,190,346,230,241",,,"17,618,148,945",,,"6,842,651,283,995","6,842,651,283,995","3,726,252,370,000",,,"1,522,259,442,223",,,"-720,199,415,988",,,"1,762,837,618",,,"2,309,813,212,524",,,,,,,,"26,146,849,247,419"
'1/2011,,"20,039,498,304,151","1,231,728,589,840","656,243,958,622","575,484,631,218","4,174,887,714,583",,,"-21,101,135,007","5,135,497,476,935","1,096,924,061,390","2,041,076,551,154",,,,"1,999,876,495,659","-2,379,631,268",,"9,282,402,573,172","9,295,702,390,616","-13,299,817,444","214,981,949,621","42,081,292,302","149,110,589,727","2,025,026,959",,"21,765,040,633","15,473,136,819,333",,,,,,,,,"6,508,942,834,720","1,772,577,005,816","1,799,883,929,788","-27,306,923,972",,,,"169,407,501,624","195,651,739,147","-26,244,237,523",,,,,,"4,566,958,327,280","2,069,242,276,169",,"868,978,280,751","1,200,263,995,418",,,"669,453,466,072","650,698,913,075","8,237,287,997",,,,"35,512,635,123,484",,"27,260,458,138,945","21,630,198,244,261","538,965,024,625","12,044,721,660,330","309,186,664,447","29,405,109,761","1,873,523,133,596",,,,,,,,,,"5,630,259,894,684",,,,,,,"200,266,208,059","5,408,778,229,684",,,"21,215,456,941",,,"6,501,237,900,575","6,501,237,900,575","3,911,498,930,000",,,"2,395,153,738,480",,,"-720,199,415,988",,,,,,"906,939,533,153",,,,,,,,"35,512,635,123,484"
'2/2011,,"20,039,498,304,151","1,231,728,589,840","656,243,958,622","575,484,631,218","4,174,887,714,583",,,"-21,101,135,007","5,135,497,476,935","1,096,924,061,390","2,041,076,551,154",,,,"1,999,876,495,659","-2,379,631,268",,"9,282,402,573,172","9,295,702,390,616","-13,299,817,444","214,981,949,621","42,081,292,302","149,110,589,727","2,025,026,959",,"21,765,040,633","15,473,136,819,333",,,,,,,,,"6,508,942,834,720","1,772,577,005,816","1,799,883,929,788","-27,306,923,972",,,,"169,407,501,624","195,651,739,147","-26,244,237,523",,,,,,"4,566,958,327,280","2,069,242,276,169",,"868,978,280,751","1,200,263,995,418",,,"669,453,466,072","650,698,913,075","8,237,287,997",,,,"35,512,635,123,484",,"27,260,458,138,945","21,630,198,244,261","538,965,024,625","12,044,721,660,330","309,186,664,447","29,405,109,761","1,873,523,133,596",,,,,,,,,,"5,630,259,894,684",,,,,,,"200,266,208,059","5,408,778,229,684",,,"21,215,456,941",,,"6,501,237,900,575","6,501,237,900,575","3,911,498,930,000",,,"2,395,153,738,480",,,"-720,199,415,988",,,,,,"906,939,533,153",,,,,,,,"35,512,635,123,484"
'3/2011,,"20,039,498,304,151","1,231,728,589,840","656,243,958,622","575,484,631,218","4,174,887,714,583",,,"-21,101,135,007","5,135,497,476,935","1,096,924,061,390","2,041,076,551,154",,,,"1,999,876,495,659","-2,379,631,268",,"9,282,402,573,172","9,295,702,390,616","-13,299,817,444","214,981,949,621","42,081,292,302","149,110,589,727","2,025,026,959",,"21,765,040,633","15,473,136,819,333",,,,,,,,,"6,508,942,834,720","1,772,577,005,816","1,799,883,929,788","-27,306,923,972",,,,"169,407,501,624","195,651,739,147","-26,244,237,523",,,,,,"4,566,958,327,280","2,069,242,276,169",,"868,978,280,751","1,200,263,995,418",,,"669,453,466,072","650,698,913,075","8,237,287,997",,,,"35,512,635,123,484",,"27,260,458,138,945","21,630,198,244,261","538,965,024,625","12,044,721,660,330","309,186,664,447","29,405,109,761","1,873,523,133,596",,,,,,,,,,"5,630,259,894,684",,,,,,,"200,266,208,059","5,408,778,229,684",,,"21,215,456,941",,,"6,501,237,900,575","6,501,237,900,575","3,911,498,930,000",,,"2,395,153,738,480",,,"-720,199,415,988",,,,,,"906,939,533,153",,,,,,,,"35,512,635,123,484"
'4/2011,,"20,039,498,304,151","1,231,728,589,840","656,243,958,622","575,484,631,218","4,174,887,714,583",,,"-21,101,135,007","5,135,497,476,935","1,096,924,061,390","2,041,076,551,154",,,,"1,999,876,495,659","-2,379,631,268",,"9,282,402,573,172","9,295,702,390,616","-13,299,817,444","214,981,949,621","42,081,292,302","149,110,589,727","2,025,026,959",,"21,765,040,633","15,473,136,819,333",,,,,,,,,"6,508,942,834,720","1,772,577,005,816","1,799,883,929,788","-27,306,923,972",,,,"169,407,501,624","195,651,739,147","-26,244,237,523",,,,,,"4,566,958,327,280","2,069,242,276,169",,"868,978,280,751","1,200,263,995,418",,,"669,453,466,072","650,698,913,075","8,237,287,997",,,,"35,512,635,123,484",,"27,260,458,138,945","21,630,198,244,261","538,965,024,625","12,044,721,660,330","309,186,664,447","29,405,109,761","1,873,523,133,596",,,,,,,,,,"5,630,259,894,684",,,,,,,"200,266,208,059","5,408,778,229,684",,,"21,215,456,941",,,"6,501,237,900,575","6,501,237,900,575","3,911,498,930,000",,,"2,395,153,738,480",,,"-720,199,415,988",,,,,,"906,939,533,153",,,,,,,,"35,512,635,123,484"
'1/2012,,"28,796,286,198,535","1,616,855,174,935","199,602,965,155","1,417,252,209,780","3,864,844,010,638",,,"-19,570,344,278","3,809,236,408,686","1,226,873,098,007","2,106,084,921,176",,,,"488,614,532,023","-12,336,142,520",,"17,784,890,526,442","17,794,010,357,437","-9,119,830,995","1,720,460,077,834","39,627,501,766","234,961,212,193","5,241,073,421",,"1,440,630,290,454","27,028,589,606,141",,,,,,,,,"10,748,359,371,487","4,550,753,937,051","5,321,617,094,523","-770,863,157,472",,,,"579,850,048,763","638,289,648,823","-58,439,600,060",,,,,,"5,617,755,385,673","3,163,564,921,117",,"1,612,499,800,170","1,551,065,120,947",,,"1,150,141,062,636","1,104,994,130,073","45,141,892,563",,,,"55,824,875,804,676",,"44,951,244,544,495","25,644,122,141,113","1,704,259,748,134","17,800,274,073,366","306,493,773,895","30,759,366,050","1,695,346,182,076",,,,,,,,,,"19,307,122,403,382",,,,,,,"441,757,284,418","18,762,506,644,958",,,"102,858,474,006",,,"10,556,569,188,706","10,556,569,188,706","7,004,620,550,000",,,"3,974,286,534,624",,,"-1,397,646,730,489",,,,,,"962,463,719,641",,,,,,,,"55,824,875,804,676"
'2/2012,,"28,796,286,198,535","1,616,855,174,935","199,602,965,155","1,417,252,209,780","3,864,844,010,638",,,"-19,570,344,278","3,809,236,408,686","1,226,873,098,007","2,106,084,921,176",,,,"488,614,532,023","-12,336,142,520",,"17,784,890,526,442","17,794,010,357,437","-9,119,830,995","1,720,460,077,834","39,627,501,766","234,961,212,193","5,241,073,421",,"1,440,630,290,454","27,028,589,606,141",,,,,,,,,"10,748,359,371,487","4,550,753,937,051","5,321,617,094,523","-770,863,157,472",,,,"579,850,048,763","638,289,648,823","-58,439,600,060",,,,,,"5,617,755,385,673","3,163,564,921,117",,"1,612,499,800,170","1,551,065,120,947",,,"1,150,141,062,636","1,104,994,130,073","45,141,892,563",,,,"55,824,875,804,676",,"44,951,244,544,495","25,644,122,141,113","1,704,259,748,134","17,800,274,073,366","306,493,773,895","30,759,366,050","1,695,346,182,076",,,,,,,,,,"19,307,122,403,382",,,,,,,"441,757,284,418","18,762,506,644,958",,,"102,858,474,006",,,"10,556,569,188,706","10,556,569,188,706","7,004,620,550,000",,,"3,974,286,534,624",,,"-1,397,646,730,489",,,,,,"962,463,719,641",,,,,,,,"55,824,875,804,676"
'3/2012,,"28,796,286,198,535","1,616,855,174,935","199,602,965,155","1,417,252,209,780","3,864,844,010,638",,,"-19,570,344,278","3,809,236,408,686","1,226,873,098,007","2,106,084,921,176",,,,"488,614,532,023","-12,336,142,520",,"17,784,890,526,442","17,794,010,357,437","-9,119,830,995","1,720,460,077,834","39,627,501,766","234,961,212,193","5,241,073,421",,"1,440,630,290,454","27,028,589,606,141",,,,,,,,,"10,748,359,371,487","4,550,753,937,051","5,321,617,094,523","-770,863,157,472",,,,"579,850,048,763","638,289,648,823","-58,439,600,060",,,,,,"5,617,755,385,673","3,163,564,921,117",,"1,612,499,800,170","1,551,065,120,947",,,"1,150,141,062,636","1,104,994,130,073","45,141,892,563",,,,"55,824,875,804,676",,"44,951,244,544,495","25,644,122,141,113","1,704,259,748,134","17,800,274,073,366","306,493,773,895","30,759,366,050","1,695,346,182,076",,,,,,,,,,"19,307,122,403,382",,,,,,,"441,757,284,418","18,762,506,644,958",,,"102,858,474,006",,,"10,556,569,188,706","10,556,569,188,706","7,004,620,550,000",,,"3,974,286,534,624",,,"-1,397,646,730,489",,,,,,"962,463,719,641",,,,,,,,"55,824,875,804,676"
'4/2012,,"28,796,286,198,535","1,616,855,174,935","199,602,965,155","1,417,252,209,780","3,864,844,010,638",,,"-19,570,344,278","3,809,236,408,686","1,226,873,098,007","2,106,084,921,176",,,,"488,614,532,023","-12,336,142,520",,"17,784,890,526,442","17,794,010,357,437","-9,119,830,995","1,720,460,077,834","39,627,501,766","234,961,212,193","5,241,073,421",,"1,440,630,290,454","27,028,589,606,141",,,,,,,,,"10,748,359,371,487","4,550,753,937,051","5,321,617,094,523","-770,863,157,472",,,,"579,850,048,763","638,289,648,823","-58,439,600,060",,,,,,"5,617,755,385,673","3,163,564,921,117",,"1,612,499,800,170","1,551,065,120,947",,,"1,150,141,062,636","1,104,994,130,073","45,141,892,563",,,,"55,824,875,804,676",,"44,951,244,544,495","25,644,122,141,113","1,704,259,748,134","17,800,274,073,366","306,493,773,895","30,759,366,050","1,695,346,182,076",,,,,,,,,,"19,307,122,403,382",,,,,,,"441,757,284,418","18,762,506,644,958",,,"102,858,474,006",,,"10,556,569,188,706","10,556,569,188,706","7,004,620,550,000",,,"3,974,286,534,624",,,"-1,397,646,730,489",,,,,,"962,463,719,641",,,,,,,,"55,824,875,804,676"
'1/2013,,"39,844,677,687,769","7,534,048,703,295","830,198,384,281","6,703,850,319,014","5,512,841,034,628",,,"-51,984,372,442","3,791,905,544,739","906,583,310,596","1,067,203,605,764",,,,"1,848,565,858,757","-30,447,230,378",,"18,913,717,422,013","18,922,655,956,360","-8,938,534,347","4,092,164,983,094","112,995,880,636","235,932,586,540","20,328,613,273",,"3,722,907,902,645","35,927,970,738,026",,,,,,,,,"11,724,114,750,744","5,645,716,640,220","6,707,573,344,357","-1,061,856,704,137",,,,"504,491,185,676","576,932,515,265","-72,441,329,589",,,,,,"5,573,906,924,848","4,532,383,326,606",,"1,829,738,207,290","2,705,645,119,316","-3,000,000,000",,"1,238,826,097,403","1,195,471,414,505","42,623,898,681",,,,"75,772,648,425,795",,"57,156,105,584,507","26,675,265,408,188","1,158,828,828,873","16,150,044,422,734","2,107,765,031,095","41,416,688,481","3,091,940,291,762",,,,,,,,,,"30,480,840,176,319",,,,,,,"6,023,851,978,161","24,360,164,494,408",,,,,,"14,471,837,198,264","14,471,837,198,264","9,296,036,790,000",,,"1,781,641,494,624",,,"-4,351,625,014,572",,,,,,"7,727,938,813,282",,,,,,,,"75,772,648,425,795"
'2/2013,,"39,844,677,687,769","7,534,048,703,295","830,198,384,281","6,703,850,319,014","5,512,841,034,628",,,"-51,984,372,442","3,791,905,544,739","906,583,310,596","1,067,203,605,764",,,,"1,848,565,858,757","-30,447,230,378",,"18,913,717,422,013","18,922,655,956,360","-8,938,534,347","4,092,164,983,094","112,995,880,636","235,932,586,540","20,328,613,273",,"3,722,907,902,645","35,927,970,738,026",,,,,,,,,"11,724,114,750,744","5,645,716,640,220","6,707,573,344,357","-1,061,856,704,137",,,,"504,491,185,676","576,932,515,265","-72,441,329,589",,,,,,"5,573,906,924,848","4,532,383,326,606",,"1,829,738,207,290","2,705,645,119,316","-3,000,000,000",,"1,238,826,097,403","1,195,471,414,505","42,623,898,681",,,,"75,772,648,425,795",,"57,156,105,584,507","26,675,265,408,188","1,158,828,828,873","16,150,044,422,734","2,107,765,031,095","41,416,688,481","3,091,940,291,762",,,,,,,,,,"30,480,840,176,319",,,,,,,"6,023,851,978,161","24,360,164,494,408",,,,,,"14,471,837,198,264","14,471,837,198,264","9,296,036,790,000",,,"1,781,641,494,624",,,"-4,351,625,014,572",,,,,,"7,727,938,813,282",,,,,,,,"75,772,648,425,795"
'3/2013,,"39,844,677,687,769","7,534,048,703,295","830,198,384,281","6,703,850,319,014","5,512,841,034,628",,,"-51,984,372,442","3,791,905,544,739","906,583,310,596","1,067,203,605,764",,,,"1,848,565,858,757","-30,447,230,378",,"18,913,717,422,013","18,922,655,956,360","-8,938,534,347","4,092,164,983,094","112,995,880,636","235,932,586,540","20,328,613,273",,"3,722,907,902,645","35,927,970,738,026",,,,,,,,,"11,724,114,750,744","5,645,716,640,220","6,707,573,344,357","-1,061,856,704,137",,,,"504,491,185,676","576,932,515,265","-72,441,329,589",,,,,,"5,573,906,924,848","4,532,383,326,606",,"1,829,738,207,290","2,705,645,119,316","-3,000,000,000",,"1,238,826,097,403","1,195,471,414,505","42,623,898,681",,,,"75,772,648,425,795",,"57,156,105,584,507","26,675,265,408,188","1,158,828,828,873","16,150,044,422,734","2,107,765,031,095","41,416,688,481","3,091,940,291,762",,,,,,,,,,"30,480,840,176,319",,,,,,,"6,023,851,978,161","24,360,164,494,408",,,,,,"14,471,837,198,264","14,471,837,198,264","9,296,036,790,000",,,"1,781,641,494,624",,,"-4,351,625,014,572",,,,,,"7,727,938,813,282",,,,,,,,"75,772,648,425,795"
'4/2013,,"39,844,677,687,769","7,534,048,703,295","830,198,384,281","6,703,850,319,014","5,512,841,034,628",,,"-51,984,372,442","3,791,905,544,739","906,583,310,596","1,067,203,605,764",,,,"1,848,565,858,757","-30,447,230,378",,"18,913,717,422,013","18,922,655,956,360","-8,938,534,347","4,092,164,983,094","112,995,880,636","235,932,586,540","20,328,613,273",,"3,722,907,902,645","35,927,970,738,026",,,,,,,,,"11,724,114,750,744","5,645,716,640,220","6,707,573,344,357","-1,061,856,704,137",,,,"504,491,185,676","576,932,515,265","-72,441,329,589",,,,,,"5,573,906,924,848","4,532,383,326,606",,"1,829,738,207,290","2,705,645,119,316","-3,000,000,000",,"1,238,826,097,403","1,195,471,414,505","42,623,898,681",,,,"75,772,648,425,795",,"57,156,105,584,507","26,675,265,408,188","1,158,828,828,873","16,150,044,422,734","2,107,765,031,095","41,416,688,481","3,091,940,291,762",,,,,,,,,,"30,480,840,176,319",,,,,,,"6,023,851,978,161","24,360,164,494,408",,,,,,"14,471,837,198,264","14,471,837,198,264","9,296,036,790,000",,,"1,781,641,494,624",,,"-4,351,625,014,572",,,,,,"7,727,938,813,282",,,,,,,,"75,772,648,425,795"
'1/2014,,"34,875,607,760,407","7,607,513,719,673","1,709,677,822,085","5,897,835,897,588","6,168,171,238,968",,,"-77,245,017,700","2,863,604,538,747","833,001,466,347","1,459,215,551,015",,,,"626,203,073,987","-54,815,552,602",,"16,598,350,983,526","16,653,246,649,293","-54,895,665,767","1,637,967,279,493","175,767,407,122","549,937,309,384","29,443,682,396",,"882,818,880,591","55,609,699,439,453",,,,,,,,,"22,319,696,291,092","10,526,340,741,649","12,125,926,443,789","-1,599,585,702,140",,,,"520,367,279,711","613,140,927,890","-92,773,648,179",,,,,,"11,272,988,269,732","4,949,144,342,213",,"1,030,494,731,370","3,921,649,610,843","-3,000,000,000",,"6,727,259,904,943","1,770,073,401,504","56,584,412,187",,,,"90,485,307,199,860",,"63,200,673,940,820","24,603,801,398,740","1,628,746,222,883","6,581,278,862,138","1,037,104,329,754","55,874,576,362","3,645,659,661,277",,,,,,,,,,"38,596,872,542,080",,,,,,,"6,413,683,795,382","32,014,819,167,101",,,"168,369,579,597",,,"20,396,041,296,100","20,396,041,296,100","14,545,550,980,000",,,"4,582,534,150,067",,,"-2,974,924,074,484",,,,,,"4,220,035,125,587",,,,,,,,"90,485,307,199,860"
'2/2014,,"34,875,607,760,407","7,607,513,719,673","1,709,677,822,085","5,897,835,897,588","6,168,171,238,968",,,"-77,245,017,700","2,863,604,538,747","833,001,466,347","1,459,215,551,015",,,,"626,203,073,987","-54,815,552,602",,"16,598,350,983,526","16,653,246,649,293","-54,895,665,767","1,637,967,279,493","175,767,407,122","549,937,309,384","29,443,682,396",,"882,818,880,591","55,609,699,439,453",,,,,,,,,"22,319,696,291,092","10,526,340,741,649","12,125,926,443,789","-1,599,585,702,140",,,,"520,367,279,711","613,140,927,890","-92,773,648,179",,,,,,"11,272,988,269,732","4,949,144,342,213",,"1,030,494,731,370","3,921,649,610,843","-3,000,000,000",,"6,727,259,904,943","1,770,073,401,504","56,584,412,187",,,,"90,485,307,199,860",,"63,200,673,940,820","24,603,801,398,740","1,628,746,222,883","6,581,278,862,138","1,037,104,329,754","55,874,576,362","3,645,659,661,277",,,,,,,,,,"38,596,872,542,080",,,,,,,"6,413,683,795,382","32,014,819,167,101",,,"168,369,579,597",,,"20,396,041,296,100","20,396,041,296,100","14,545,550,980,000",,,"4,582,534,150,067",,,"-2,974,924,074,484",,,,,,"4,220,035,125,587",,,,,,,,"90,485,307,199,860"
'3/2014,,"34,875,607,760,407","7,607,513,719,673","1,709,677,822,085","5,897,835,897,588","6,168,171,238,968",,,"-77,245,017,700","2,863,604,538,747","833,001,466,347","1,459,215,551,015",,,,"626,203,073,987","-54,815,552,602",,"16,598,350,983,526","16,653,246,649,293","-54,895,665,767","1,637,967,279,493","175,767,407,122","549,937,309,384","29,443,682,396",,"882,818,880,591","55,609,699,439,453",,,,,,,,,"22,319,696,291,092","10,526,340,741,649","12,125,926,443,789","-1,599,585,702,140",,,,"520,367,279,711","613,140,927,890","-92,773,648,179",,,,,,"11,272,988,269,732","4,949,144,342,213",,"1,030,494,731,370","3,921,649,610,843","-3,000,000,000",,"6,727,259,904,943","1,770,073,401,504","56,584,412,187",,,,"90,485,307,199,860",,"63,200,673,940,820","24,603,801,398,740","1,628,746,222,883","6,581,278,862,138","1,037,104,329,754","55,874,576,362","3,645,659,661,277",,,,,,,,,,"38,596,872,542,080",,,,,,,"6,413,683,795,382","32,014,819,167,101",,,"168,369,579,597",,,"20,396,041,296,100","20,396,041,296,100","14,545,550,980,000",,,"4,582,534,150,067",,,"-2,974,924,074,484",,,,,,"4,220,035,125,587",,,,,,,,"90,485,307,199,860"
'4/2014,,"34,875,607,760,407","7,607,513,719,673","1,709,677,822,085","5,897,835,897,588","6,168,171,238,968",,,"-77,245,017,700","2,863,604,538,747","833,001,466,347","1,459,215,551,015",,,,"626,203,073,987","-54,815,552,602",,"16,598,350,983,526","16,653,246,649,293","-54,895,665,767","1,637,967,279,493","175,767,407,122","549,937,309,384","29,443,682,396",,"882,818,880,591","55,609,699,439,453",,,,,,,,,"22,319,696,291,092","10,526,340,741,649","12,125,926,443,789","-1,599,585,702,140",,,,"520,367,279,711","613,140,927,890","-92,773,648,179",,,,,,"11,272,988,269,732","4,949,144,342,213",,"1,030,494,731,370","3,921,649,610,843","-3,000,000,000",,"6,727,259,904,943","1,770,073,401,504","56,584,412,187",,,,"90,485,307,199,860",,"63,200,673,940,820","24,603,801,398,740","1,628,746,222,883","6,581,278,862,138","1,037,104,329,754","55,874,576,362","3,645,659,661,277",,,,,,,,,,"38,596,872,542,080",,,,,,,"6,413,683,795,382","32,014,819,167,101",,,"168,369,579,597",,,"20,396,041,296,100","20,396,041,296,100","14,545,550,980,000",,,"4,582,534,150,067",,,"-2,974,924,074,484",,,,,,"4,220,035,125,587",,,,,,,,"90,485,307,199,860"
'1/2015,,"38,940,060,857,274","5,399,732,443,220","2,730,472,835,412","2,669,259,607,808","6,137,593,854,939","105,781,413,500","-14,898,168,000","6,046,710,609,439","6,727,152,301,154","1,107,572,003,364","2,613,591,460,140",,,"2,325,116,122,168","784,721,098,091","-108,897,166,434","5,048,783,825","16,027,037,034,619","16,113,425,265,922","-86,388,231,303","4,648,545,223,342","146,099,504,689","613,513,598,088","26,756,715,680",,"3,862,175,404,885","57,116,785,120,954","1,134,858,122,146",,,,,"935,941,664,306","198,916,457,840",,"10,961,324,684,772","10,449,349,665,093","12,215,623,405,284","-1,766,273,740,191",,,,"511,975,019,679","616,460,542,340","-104,485,522,661","15,586,575,219,083","16,600,841,593,444","-1,014,266,374,361","14,371,791,441,501",,"14,371,791,441,501","2,851,617,470,807",,"1,038,426,026,860","1,813,191,443,945",,,"12,210,618,182,645","1,126,024,428,532","65,640,199,738",,"5,004,628,422,500","6,014,325,131,875","96,056,845,978,228",,"68,107,005,347,903","29,085,410,242,695","1,551,284,569,636","5,857,714,276,686","432,618,415,656","53,660,368,723","3,117,802,428,545",,,"588,718,520,322","13,650,045,576,791","3,713,895,293,411","119,670,792,925",,,,"39,021,595,105,208",,,,,,"1,471,711,977,790","4,970,544,655,783","29,019,903,566,899","3,391,928,978,062",,"167,505,926,674",,,"27,949,840,630,325","27,949,840,630,325","14,545,550,980,000",,,"4,582,534,150,067",,,"-2,974,924,074,485",,,"22,845,114,930",,,"4,652,016,273,745",,,,"7,121,818,186,068",,,,"96,056,845,978,228"
