Quý,TÀI SẢN,A- TÀI SẢN NGẮN HẠN,I. Tiền và các khoản tương đương tiền,1. Tiền,2. Các khoản tương đương tiền,II. Các khoản đầu tư tài chính ngắn hạn,1. Chứng khoán kinh doanh,2. Dự phòng giảm giá chứng khoán kinh doanh,3. Đầu tư nắm giữ đến ngày đáo hạn,III. Các khoản phải thu ngắn hạn,1. Phải thu ngắn hạn của khách hàng,2. Trả trước cho người bán ngắn hạn,3. Phải thu nội bộ ngắn hạn,4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,5. Phải thu về cho vay ngắn hạn,6. Phải thu ngắn hạn khác,7. Dự phòng phải thu ngắn hạn khó đòi,8. Tài sản Thiếu chờ xử lý,IV. Hàng tồn kho,1. Hàng tồn kho,2. Dự phòng giảm giá hàng tồn kho,V.Tài sản ngắn hạn khác,1. Chi phí trả trước ngắn hạn,2. Thuế GTGT được khấu trừ,3. Thuế và các khoản khác phải thu Nhà nước,4. Giao dịch mua bán lại trái phiếu Chính phủ,5. Tài sản ngắn hạn khác,B. TÀI SẢN DÀI HẠN,I. Các khoản phải thu dài hạn,1. Phải thu dài hạn của khách hàng,2. Trả trước cho người bán dài hạn,3. Vốn kinh doanh ở đơn vị trực thuộc,4. Phải thu nội bộ dài hạn,5. Phải thu về cho vay dài hạn,6. Phải thu dài hạn khác,7. Dự phòng phải thu dài hạn khó đòi,II.Tài sản cố định,1. Tài sản cố định hữu hình, Nguyên giá, Giá trị hao mòn lũy kế,2. Tài sản cố định thuê tài chính, Nguyên giá.1, Giá trị hao mòn lũy kế.1,3. Tài sản cố định vô hình, Nguyên giá.2, Giá trị hao mòn lũy kế.2,III. Bất động sản đầu tư, Nguyên giá.3, Giá trị hao mòn lũy kế.3,IV. Tài sản dở dang dài hạn,"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",2. Chi phí xây dựng cơ bản dở dang,V. Đầu tư tài chính dài hạn,1. Đầu tư vào công ty con,"2. Đầu tư vào công ty liên kết, liên doanh",3. Đầu tư góp vốn vào đơn vị khác,4. Dự phòng đầu tư tài chính dài hạn,5. Đầu tư nắm giữ đến ngày đáo hạn,VI. Tài sản dài hạn khác,1. Chi phí trả trước dài hạn,2. Tài sản thuế thu nhập hoãn lại,"3. Thiết bị, vật tư, phụ tùng thay thế dài hạn",4. Tài sản dài hạn khác,5. Lợi thế thương mại,TỔNG CỘNG TÀI SẢN,NGUỒN VỐN,C. NỢ PHẢI TRẢ,I. Nợ ngắn hạn,1. Phải trả người bán ngắn hạn,2. Người mua trả tiền trước ngắn hạn,3. Thuế và các khoản phải nộp nhà nước,4. Phải trả người lao động,5. Chi phí phải trả ngắn hạn,6. Phải trả nội bộ ngắn hạn,7. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,8. Doanh thu chưa thực hiện ngắn hạn,9. Phải trả ngắn hạn khác,10. Vay và nợ thuê tài chính ngắn hạn,11. Dự phòng phải trả ngắn hạn,12. Quỹ khen thưởng phúc lợi,13. Quỹ bình ổn giá,14. Giao dịch mua bán lại trái phiếu Chính phủ,II. Nợ dài hạn,1. Phải trả người bán dài hạn,2. Người mua trả tiền trước dài hạn,3. Chi phí phải trả dài hạn,4. Phải trả nội bộ về vốn kinh doanh,5. Phải trả nội bộ dài hạn,6. Doanh thu chưa thực hiện dài hạn,7. Phải trả dài hạn khác,8. Vay và nợ thuê tài chính dài hạn,9. Trái phiếu chuyển đổi,10. Cổ phiếu ưu đãi,11. Thuế thu nhập hoãn lại phải trả,12. Dự phòng phải trả dài hạn,13. Quỹ phát triển khoa học và công nghệ,D.VỐN CHỦ SỞ HỮU,I. Vốn chủ sở hữu,1. Vốn góp của chủ sở hữu, Cổ phiếu phổ thông có quyền biểu quyết, Cổ phiếu ưu đãi,2. Thặng dư vốn cổ phần,3. Quyền chọn chuyển đổi trái phiếu,4. Vốn khác của chủ sở hữu,5. Cổ phiếu quỹ,6. Chênh lệch đánh giá lại tài sản,7. Chênh lệch tỷ giá hối đoái,8. Quỹ đầu tư phát triển,9. Quỹ hỗ trợ sắp xếp doanh nghiệp,10. Quỹ khác thuộc vốn chủ sở hữu,11. Lợi nhuận sau thuế chưa phân phối, LNST chưa phân phối lũy kế đến cuối kỳ trước, LNST chưa phân phối kỳ này,12. Nguồn vốn đầu tư XDCB,13. Lợi ích cổ đông không kiểm soát,II. Nguồn kinh phí và quỹ khác,1. Nguồn kinh phí,2. Nguồn kinh phí đã hình thành TSCĐ,TỔNG CỘNG NGUỒN VỐN
'3/2013,,"12,402,515,338,144","2,125,322,390,697","282,763,115,669","1,842,559,275,028","387,793,671,402",,,,"1,629,428,547,084","1,258,518,278,675","350,774,484,077",,,,"34,778,986,769","-14,643,202,437",,"8,029,575,289,191","8,064,854,889,451","-35,279,600,260","230,395,439,770","42,122,793,350","127,795,589,569","34,144,629,790",,"26,332,427,061","10,673,862,524,545","449,759,238,679",,,,,,"449,759,238,679",,"9,187,130,524,312","8,864,496,339,790","11,747,912,985,324","-2,883,416,645,534",,,,"189,063,615,103","215,917,099,640","-26,853,484,537",,,,,,"133,570,569,419","21,255,298,806",,"5,553,170,441","15,702,128,365",,,"380,858,246,946","326,428,533,088","54,344,805,858",,,,"23,076,377,862,689",,"13,489,417,843,130","11,142,521,402,951","2,313,957,097,164","79,676,433,981","387,853,096,459","122,128,725,001","345,447,630,212",,,,,,"13,212,673,156",,,,"2,346,896,440,179",,,,,,,"514,930,691,650","1,831,823,606,336",,,"142,142,193",,,"9,500,327,254,417","9,500,327,254,417","4,190,525,330,000",,,"2,207,350,817,068",,,,,,,,,"2,643,370,909,871",,,,,,,,"23,076,377,862,689"
'4/2013,,"12,402,515,338,144","2,125,322,390,697","282,763,115,669","1,842,559,275,028","387,793,671,402",,,,"1,629,428,547,084","1,258,518,278,675","350,774,484,077",,,,"34,778,986,769","-14,643,202,437",,"8,029,575,289,191","8,064,854,889,451","-35,279,600,260","230,395,439,770","42,122,793,350","127,795,589,569","34,144,629,790",,"26,332,427,061","10,673,862,524,545","449,759,238,679",,,,,,"449,759,238,679",,"9,187,130,524,312","8,864,496,339,790","11,747,912,985,324","-2,883,416,645,534",,,,"189,063,615,103","215,917,099,640","-26,853,484,537",,,,,,"133,570,569,419","21,255,298,806",,"5,553,170,441","15,702,128,365",,,"380,858,246,946","326,428,533,088","54,344,805,858",,,,"23,076,377,862,689",,"13,489,417,843,130","11,142,521,402,951","2,313,957,097,164","79,676,433,981","387,853,096,459","122,128,725,001","345,447,630,212",,,,,,"13,212,673,156",,,,"2,346,896,440,179",,,,,,,"514,930,691,650","1,831,823,606,336",,,"142,142,193",,,"9,500,327,254,417","9,500,327,254,417","4,190,525,330,000",,,"2,207,350,817,068",,,,,,,,,"2,643,370,909,871",,,,,,,,"23,076,377,862,689"
'1/2014,,"11,745,859,365,753","2,026,280,467,705","491,949,294,021","1,534,331,173,684","506,641,791,271",,,,"1,719,569,645,827","1,247,341,501,375","457,068,881,547",,,,"55,961,139,232","-40,801,876,327",,"7,386,389,048,165","7,601,110,304,518","-214,721,256,353","106,978,412,785","10,020,994,351","80,592,280,678","12,902,824,268",,"3,462,313,488","10,343,245,032,050",,,,,,,,,"9,158,124,616,833","8,548,486,917,773","12,431,106,424,851","-3,882,619,507,078",,,,"180,165,542,072","210,636,148,429","-30,470,606,357",,,,,,"429,472,156,988","61,184,828,523",,"3,997,137,449","57,187,691,074",,,"544,509,740,276","483,218,729,903","52,065,448,874",,,,"22,089,104,397,803",,"10,123,764,654,194","9,016,779,622,246","1,927,830,990,815","158,911,796,301","463,700,814,724","158,701,054,509","204,745,212,904",,,,,,"17,171,173,699",,,,"1,106,985,031,948",,,,,,,,,,,,,,"11,795,984,026,356","11,795,984,026,356","4,819,081,750,000",,,"2,207,350,817,068",,,,,,,,,"4,094,767,826,367",,,,,,,,"22,089,104,397,803"
'2/2014,,"11,745,859,365,753","2,026,280,467,705","491,949,294,021","1,534,331,173,684","506,641,791,271",,,,"1,719,569,645,827","1,247,341,501,375","457,068,881,547",,,,"55,961,139,232","-40,801,876,327",,"7,386,389,048,165","7,601,110,304,518","-214,721,256,353","106,978,412,785","10,020,994,351","80,592,280,678","12,902,824,268",,"3,462,313,488","10,343,245,032,050",,,,,,,,,"9,158,124,616,833","8,548,486,917,773","12,431,106,424,851","-3,882,619,507,078",,,,"180,165,542,072","210,636,148,429","-30,470,606,357",,,,,,"429,472,156,988","61,184,828,523",,"3,997,137,449","57,187,691,074",,,"544,509,740,276","483,218,729,903","52,065,448,874",,,,"22,089,104,397,803",,"10,123,764,654,194","9,016,779,622,246","1,927,830,990,815","158,911,796,301","463,700,814,724","158,701,054,509","204,745,212,904",,,,,,"17,171,173,699",,,,"1,106,985,031,948",,,,,,,,,,,,,,"11,795,984,026,356","11,795,984,026,356","4,819,081,750,000",,,"2,207,350,817,068",,,,,,,,,"4,094,767,826,367",,,,,,,,"22,089,104,397,803"
'3/2014,,"11,745,859,365,753","2,026,280,467,705","491,949,294,021","1,534,331,173,684","506,641,791,271",,,,"1,719,569,645,827","1,247,341,501,375","457,068,881,547",,,,"55,961,139,232","-40,801,876,327",,"7,386,389,048,165","7,601,110,304,518","-214,721,256,353","106,978,412,785","10,020,994,351","80,592,280,678","12,902,824,268",,"3,462,313,488","10,343,245,032,050",,,,,,,,,"9,158,124,616,833","8,548,486,917,773","12,431,106,424,851","-3,882,619,507,078",,,,"180,165,542,072","210,636,148,429","-30,470,606,357",,,,,,"429,472,156,988","61,184,828,523",,"3,997,137,449","57,187,691,074",,,"544,509,740,276","483,218,729,903","52,065,448,874",,,,"22,089,104,397,803",,"10,123,764,654,194","9,016,779,622,246","1,927,830,990,815","158,911,796,301","463,700,814,724","158,701,054,509","204,745,212,904",,,,,,"17,171,173,699",,,,"1,106,985,031,948",,,,,,,,,,,,,,"11,795,984,026,356","11,795,984,026,356","4,819,081,750,000",,,"2,207,350,817,068",,,,,,,,,"4,094,767,826,367",,,,,,,,"22,089,104,397,803"
'4/2014,,"11,745,859,365,753","2,026,280,467,705","491,949,294,021","1,534,331,173,684","506,641,791,271",,,,"1,719,569,645,827","1,247,341,501,375","457,068,881,547",,,,"55,961,139,232","-40,801,876,327",,"7,386,389,048,165","7,601,110,304,518","-214,721,256,353","106,978,412,785","10,020,994,351","80,592,280,678","12,902,824,268",,"3,462,313,488","10,343,245,032,050",,,,,,,,,"9,158,124,616,833","8,548,486,917,773","12,431,106,424,851","-3,882,619,507,078",,,,"180,165,542,072","210,636,148,429","-30,470,606,357",,,,,,"429,472,156,988","61,184,828,523",,"3,997,137,449","57,187,691,074",,,"544,509,740,276","483,218,729,903","52,065,448,874",,,,"22,089,104,397,803",,"10,123,764,654,194","9,016,779,622,246","1,927,830,990,815","158,911,796,301","463,700,814,724","158,701,054,509","204,745,212,904",,,,,,"17,171,173,699",,,,"1,106,985,031,948",,,,,,,,,,,,,,"11,795,984,026,356","11,795,984,026,356","4,819,081,750,000",,,"2,207,350,817,068",,,,,,,,,"4,094,767,826,367",,,,,,,,"22,089,104,397,803"
'1/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2/2015,,"11,258,195,697,218","2,022,505,414,440","417,465,619,345","1,605,039,795,095","1,034,746,859,860",,,"1,034,746,859,860","1,937,013,887,797","1,139,208,828,411","795,134,565,077",,,,"42,400,721,669","-40,349,469,762","619,242,402","6,133,970,086,408","6,360,369,692,266","-226,399,605,858","129,959,448,713","27,978,060,989","87,944,149,226","11,548,175,859",,"2,489,062,639","11,709,431,500,752","8,787,096,454",,,,,,"8,787,096,454",,"8,393,607,521,880","8,225,432,639,145","12,635,282,334,448","-4,409,849,695,303",,,,"168,174,882,735","199,200,285,509","-31,025,402,774","193,000,715,807","232,446,624,627","-39,445,908,820","2,173,783,948,577","2,374,395,897","2,171,409,552,680","92,972,991,543",,"3,946,325,789","15,702,128,365",,"73,324,537,389","847,279,226,491","460,785,330,253","64,136,152,821",,"1,021,115,918","321,336,627,499","22,967,627,197,970",,"9,725,543,208,479","8,303,337,387,467","1,907,351,602,541","56,107,718,299","392,166,954,195","103,187,147,465","145,786,381,529",,,"72,408,080,108","97,786,187,413","5,316,167,469,541","13,408,217,425","198,967,628,951",,,"1,422,205,821,012",,,"137,484,836,373",,,,"104,225,862,287","1,177,072,326,185",,,,"3,422,796,167",,"13,109,319,294,222","13,109,319,294,222","7,329,514,190,000","7,329,514,190,000",,"674,149,437,068",,,"-181,000,000",,,,,"674,783,632,921","4,431,053,034,233","2,543,061,178,566","1,887,991,855,667",,,,,,"22,967,627,197,970"
'3/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'4/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1/2016,,"11,642,970,625,581","2,926,138,476,017","731,471,037,984","2,194,667,438,033","831,098,188,625",,,"831,098,188,625","1,705,089,375,974","1,237,301,153,635","458,251,826,219",,,,"49,780,985,629","-41,439,016,473","1,194,426,964","6,033,626,509,231","6,274,915,888,364","-241,289,379,133","147,018,075,734","26,869,860,527","112,357,710,441","5,519,374,766",,"2,271,130,000","13,810,667,777,221","16,477,883,954",,,,,"5,000,000,000","11,477,883,954",,"11,318,814,491,418","11,155,337,808,860","16,506,533,748,344","-5,351,195,939,484",,,,"163,476,682,558","193,794,149,259","-30,317,466,701","201,989,438,046","249,190,404,536","-47,200,966,490","1,461,596,931,909","3,010,207,124","1,458,586,724,785","113,879,529,136",,"3,806,335,925","15,702,128,365",,"94,371,064,846","697,909,502,758","518,867,864,377","88,726,342,665",,"13,000,000","90,302,295,716","25,453,638,402,802",,"10,001,984,766,658","9,239,506,983,566","1,874,473,722,974","264,847,386,983","353,540,279,388","170,812,487,030","105,840,785,892",,,"32,778,073,533","125,451,578,411","5,997,051,668,879","9,596,540,725","305,114,459,751",,,"762,477,783,092",,,"181,510,440,109",,,,"113,441,084,461","450,000,000,000",,,"157,445,445","17,368,813,077",,"15,451,653,636,144","15,451,653,636,144","7,329,514,190,000","7,329,514,190,000",,"674,149,437,068",,,"-712,000,000",,,"891,436,091,839",,,"6,528,037,015,942","5,505,974,550,785","1,022,062,465,157",,"29,228,901,295",,,,"25,453,638,402,802"
'2/2016,,"13,578,974,632,548","3,026,844,764,799","584,191,498,132","2,442,653,266,667","545,178,866,361",,,"545,178,866,361","1,479,562,580,203","890,806,349,122","582,384,684,717",,,,"46,275,491,404","-41,436,240,308","1,532,295,268","8,247,773,599,031","8,467,487,141,204","-219,713,542,173","279,614,822,154","27,217,390,776","243,289,073,316","6,626,264,461",,"2,482,093,601","14,096,395,414,531","17,019,383,954",,,,,"5,000,000,000","12,019,383,954",,"11,884,794,959,889","11,722,377,705,876","17,492,328,217,032","-5,769,950,511,156",,,,"162,417,254,013","193,794,149,259","-31,376,895,246","193,610,884,551","231,067,736,012","-37,456,851,461","987,415,722,356","3,129,409,624","984,286,312,732","110,269,010,218",,"3,775,734,591","15,702,128,365",,"90,791,147,262","903,285,453,563","680,987,276,345","137,138,991,419",,"13,000,000","85,146,185,799","27,675,370,047,079",,"10,149,618,840,804","9,172,721,750,911","2,430,633,005,059","115,487,829,109","629,073,838,185","145,892,641,933","119,030,230,544",,,"22,839,414,610","159,345,794,310","5,250,888,350,226","9,503,270,688","290,027,376,247",,,"976,897,089,893",,,"240,550,616,058",,,,"115,817,922,084","600,000,000,000",,,,"20,528,551,751",,"17,525,751,206,275","17,525,751,206,275","7,329,514,190,000","7,329,514,190,000",,"674,149,437,068",,,"-961,000,000",,,"891,436,091,839",,,"8,554,042,191,658","5,506,202,848,160","3,047,839,343,498",,"77,570,295,710",,,,"27,675,370,047,079"
'3/2016,,"13,826,056,759,889","3,282,771,484,627","550,480,484,627","2,732,291,000,000","250,497,498,639",,,"250,497,498,639","2,066,481,340,275","1,243,987,160,382","822,571,112,162",,,,"40,442,307,200","-41,210,090,298","690,850,829","7,988,920,694,672","8,208,921,229,994","-220,000,535,322","237,385,741,676","39,860,624,102","180,157,527,351","15,099,077,578",,"2,268,512,645","14,642,504,279,506","17,006,182,031",,,,,"2,500,000,000","14,506,182,031",,"12,032,301,621,293","11,868,872,748,428","17,987,581,347,434","-6,118,708,599,006",,,,"163,428,872,865","195,758,299,259","-32,329,426,394","204,871,489,546","244,738,373,323","-39,866,883,777","1,411,218,954,884","46,339,837,079","1,364,879,117,805","104,676,948,589",,"3,775,734,591","15,702,128,365",,"85,199,085,633","872,429,083,163","656,187,845,950","136,251,161,332",,,"79,990,075,881","28,468,561,039,395",,"10,400,946,595,291","9,375,549,655,971","2,246,526,941,364","267,746,613,597","934,554,410,851","149,927,224,553","147,272,143,740",,,"236,303,067,285","111,248,577,092","4,988,679,516,562","24,594,418,473","268,696,742,454",,,"1,025,396,939,320",,,"288,100,334,452",,,,"116,334,508,414","612,200,000,000",,,,"8,762,096,454",,"18,067,614,444,104","18,067,614,444,104","8,428,749,560,000","8,428,749,560,000",,"674,149,437,068",,,"-1,093,000,000",,,"891,436,091,839",,,"7,968,988,008,002","6,364,182,643,368","1,604,805,364,634",,"105,384,347,195",,,,"28,468,561,039,395"
'4/2016,,"18,169,854,347,204","4,558,660,713,505","556,922,713,727","4,001,737,999,778","693,498,769,815",,,"693,498,769,815","2,386,926,010,205","1,530,020,527,490","722,329,120,353",,,,"175,058,311,526","-41,339,337,971","857,388,807","10,247,213,245,079","10,391,513,459,256","-144,300,214,177","283,555,608,600","18,987,922,592","255,638,597,538","8,803,759,450",,"125,329,020","15,056,701,779,891","25,301,827,438",,,,,"2,500,000,000","22,801,827,438",,"12,670,104,393,719","12,487,455,709,906","18,855,071,580,908","-6,367,615,871,002",,,,"182,648,683,813","215,970,717,186","-33,322,033,373","202,756,917,580","245,628,493,960","-42,871,576,380","1,230,511,021,929","47,019,409,284","1,183,491,612,645","78,864,136,876",,"3,271,387,743","15,702,128,365",,"59,890,620,768","849,163,482,349","647,006,412,215","127,323,104,170",,,"74,833,965,964","33,226,556,127,095",,"13,372,600,227,415","12,431,329,890,032","3,733,661,028,705","1,036,123,955,455","744,386,383,361","262,345,657,291","159,606,432,529",,,"5,433,344,113","140,597,741,406","5,938,170,638,894","14,918,462,172","396,086,246,105",,,"941,270,337,384",,,"280,768,142,325",,,,"118,559,169,199","522,200,000,000",,,"908,089,744","18,834,936,116",,"19,853,955,899,680","19,853,955,899,680","8,428,749,560,000","8,428,749,560,000",,"674,149,437,068",,,"-1,093,000,000",,,"1,156,415,747,213",,,"9,489,760,497,926","7,540,574,174,546","1,949,186,323,380",,"105,973,657,473",,,,"33,226,556,127,095"
'1/2017,,"21,530,442,705,748","2,380,437,136,128","654,071,936,128","1,726,365,200,000","5,674,127,511,304",,,"5,674,127,511,304","2,498,830,711,892","1,390,022,893,861","1,047,356,998,800",,,,"101,070,606,304","-40,924,814,643","1,305,027,570","10,509,719,326,031","10,653,996,774,526","-144,277,448,495","467,328,020,393","52,142,346,521","389,017,386,117","26,168,287,755",,,"15,415,383,428,223","23,080,399,536",,,,,"2,500,000,000","20,580,399,536",,"12,458,218,120,117","12,274,497,760,924","19,102,517,168,232","-6,828,019,407,308",,,,"183,720,359,193","218,527,223,039","-34,806,863,846","199,737,893,149","245,628,493,960","-45,890,600,811","1,751,716,922,588","276,804,528,983","1,474,912,393,605","48,752,875,262",,"3,260,714,763","15,702,128,365",,"29,790,032,134","933,877,217,571","728,439,631,004","135,759,730,521",,,"69,677,856,046","36,945,826,133,971",,"15,542,328,417,312","14,470,323,433,267","2,908,323,408,612","973,688,394,689","420,824,387,240","190,634,109,308","136,971,239,853",,,"28,777,728,263","117,861,382,618","9,012,842,223,432","9,697,171,619","670,703,387,633",,,"1,072,004,984,045",,,"318,634,371,757",,,,"120,903,188,185","612,200,000,000",,,"908,757,131","19,358,666,972",,"21,403,497,716,659","21,403,497,716,659","8,428,749,560,000","8,428,749,560,000",,"674,149,437,068",,,"-1,093,000,000",,,"1,156,415,747,213",,,"11,040,562,105,687","1,934,215,457,230","9,106,346,648,457",,"104,713,866,691",,,,"36,945,826,133,971"
'2/2017,,"23,982,297,253,905","1,813,484,050,479","689,226,940,757","1,124,257,109,722","7,814,578,768,230",,,"7,814,578,768,230","2,989,223,259,922","1,668,110,207,600","959,223,223,993",,,,"401,143,464,785","-41,034,406,653","1,780,770,197","10,954,947,291,959","11,101,744,443,312","-146,797,151,353","410,063,883,315","50,777,705,427","331,776,321,629","27,509,856,259",,,"15,680,187,074,886","23,035,305,536",,,,,"2,500,000,000","20,535,305,536",,"12,527,280,251,353","12,342,636,307,484","19,631,309,626,465","-7,288,673,318,981",,,,"184,643,943,869","220,973,667,282","-36,329,723,413","196,718,868,716","245,628,493,960","-48,909,625,244","1,951,183,464,168","12,356,406,897","1,938,827,057,271","33,823,661,786",,"3,121,533,421","15,702,128,365",,"15,000,000,000","948,145,523,327","739,120,206,813","144,503,570,386",,,"64,521,746,128","39,662,484,328,791",,"16,723,038,709,594","15,754,306,629,937","3,606,821,099,502","1,041,670,122,560","511,351,455,746","147,489,747,162","164,485,933,070",,,"17,559,712,850","117,508,892,437","9,491,993,541,160","9,015,021,812","646,411,103,638",,,"968,732,079,657",,,"409,922,711,345",,,,"122,606,067,822","415,200,000,000",,,"653,507,109","20,349,793,381",,"22,939,445,619,197","22,939,445,619,197","12,642,554,170,000","12,642,554,170,000",,"674,149,437,068",,,"-1,093,000,000",,,"520,253,104,213",,,"9,000,401,419,864","1,537,805,531,989","7,462,595,887,875",,"103,180,488,052",,,,"39,662,484,328,791"
'3/2017,,"30,643,371,644,872","2,591,864,482,986","847,714,292,986","1,744,150,190,000","11,916,316,118,066",,,"11,916,316,118,066","4,603,448,750,970","1,662,983,368,047","2,561,160,744,485",,,"38,440,000,000","380,196,757,016","-41,144,416,040","1,812,297,462","11,120,130,644,773","11,272,736,502,086","-152,605,857,313","411,611,648,077","91,591,945,270","291,817,480,486","28,202,222,321",,,"17,698,775,610,176","20,536,305,536",,,,,,"20,536,305,536",,"12,544,057,381,764","12,358,887,323,305","20,133,554,365,971","-7,774,667,042,666",,,,"185,170,058,459","223,165,783,897","-37,995,725,438","193,699,844,281","245,628,493,960","-51,928,649,679","3,914,706,437,658","648,105,427,552","3,266,601,010,106","33,811,776,141",,"3,111,776,141","15,700,000,000",,"15,000,000,000","991,963,864,796","770,794,396,452","161,803,832,134",,,"59,365,636,210","48,342,147,255,048",,"18,205,062,567,794","16,469,143,017,413","3,000,843,749,047","1,095,781,192,516","848,349,454,715","148,837,978,767","274,724,602,090",,,"14,313,522,585","223,989,593,947","10,235,941,401,138","9,102,030,083","617,259,492,525",,,"1,735,919,550,381",,,"411,620,621,038",,,,"122,615,946,946","1,181,165,360,145",,,"653,507,109","19,864,115,143",,"30,137,084,687,254","30,137,084,687,254","15,170,790,000,000","15,170,790,000,000",,"3,202,198,967,068",,,"-1,375,020,000",,,"520,253,104,213",,,"11,139,533,308,646","2,138,959,766,500","9,000,573,542,146",,"105,684,327,327",,,,"48,342,147,255,048"
'4/2017,,"33,077,484,195,254","4,264,641,954,689","764,396,954,689","3,500,245,000,000","9,936,707,080,033",,,"9,936,707,080,033","6,555,231,799,648","1,999,843,596,977","4,007,002,903,693",,,,"582,993,931,761","-35,984,891,839","1,376,259,056","11,768,631,544,306","11,912,942,448,894","-144,310,904,588","552,271,816,578","108,286,905,642","421,916,425,069","22,068,485,867",,,"19,944,513,582,995","21,810,530,536",,,,,,"21,810,530,536",,"13,173,015,169,503","12,987,477,608,264","21,205,954,823,415","-8,218,477,215,151",,,,"185,537,561,239","225,393,363,897","-39,855,802,658","191,191,085,236","246,141,517,543","-54,950,432,307","5,473,774,675,841","722,915,250,196","4,750,859,425,645","16,951,738,400",,,"15,700,000,000",,"1,251,738,400","1,067,770,383,479","842,611,587,232","170,753,319,290",,,"54,405,476,957","53,021,997,778,249",,"20,624,417,566,339","18,520,535,634,327","4,226,437,580,299","824,276,288,448","378,251,543,847","294,643,257,677","309,010,493,032",,,"2,863,469,241","443,879,912,630","11,328,518,776,500","7,150,637,096","705,503,675,557",,,"2,103,881,932,012",,,"386,454,362,041",,,,"46,659,980,466","1,651,494,675,275",,,"323,343,872","18,949,570,358",,"32,397,580,211,910","32,397,580,211,910","15,170,790,000,000","15,170,790,000,000",,"3,202,198,967,068",,,"-1,693,270,000",,,"518,641,612,156",,,"13,397,029,077,196","2,395,691,358,128","11,001,337,719,068",,"110,613,825,490",,,,"53,021,997,778,249"
'1/2018,,"32,950,886,918,408","6,662,968,459,743","846,812,895,854","5,816,155,563,889","7,097,179,666,718",,,"7,097,179,666,718","7,178,547,741,042","1,982,714,902,404","4,856,000,991,045",,,,"373,123,574,564","-34,932,619,381","1,640,892,410","11,333,204,635,800","11,473,029,927,631","-139,825,291,831","678,986,415,105","136,129,041,210","525,491,139,726","17,366,234,169",,,"21,486,597,050,953","22,307,347,172",,,,,,"22,307,347,172",,"13,075,194,506,203","12,879,619,300,176","21,704,460,370,910","-8,824,841,070,734",,,,"195,575,206,027","237,620,165,357","-42,044,959,330","188,172,060,799","246,141,517,543","-57,969,456,744","6,779,802,318,769","780,351,307,517","5,999,451,011,252","31,015,649,848",,,"15,700,000,000",,"15,315,649,848","1,390,105,168,162","1,095,751,686,732","185,722,116,391",,,"108,631,365,039","54,437,483,969,361",,"20,009,291,058,652","17,459,059,766,452","3,420,134,716,675","705,004,491,879","449,772,422,112","236,794,773,306","246,885,610,097",,,"20,403,665,550","1,368,185,843,735","10,291,257,465,605","7,425,670,031","713,195,107,462",,,"2,550,231,292,200",,,"411,943,997,721",,,,"41,920,873,188","2,077,143,669,720",,,"323,343,872","18,899,407,699",,"34,428,192,910,709","34,428,192,910,709","15,170,790,000,000","15,170,790,000,000",,"3,202,198,967,068",,,"-2,063,270,000",,,"918,641,612,156",,,"15,017,374,820,546","2,211,253,974,571","12,806,120,845,975",,"121,250,780,939",,,,"54,437,483,969,361"
